gsr,heart_rate,temperature,emotion,median gsr,median heart_rate,median temp,date_time,id_user,gender
95,93,28.9,Neutral,81,93,28.9,05/04/2022 13:55:15,6,M
95,93,28.9,Fearful,81,93,28.9,05/04/2022 13:55:15,6,M
95,93,28.9,Neutral,81,93,28.9,05/04/2022 13:55:15,6,M
106,93,28.7,Fearful,81,93,28.9,05/04/2022 13:55:13,6,M
106,93,28.7,Fearful,81,93,28.9,05/04/2022 13:55:13,6,M
107,93,28.7,Neutral,81,93,28.9,05/04/2022 13:55:11,6,M
107,93,28.7,Neutral,81,93,28.9,05/04/2022 13:55:11,6,M
107,93,28.7,Neutral,81,93,28.9,05/04/2022 13:55:11,6,M
105,93,28.7,Neutral,81,93,28.9,05/04/2022 13:55:09,6,M
105,93,28.7,Neutral,81,93,28.9,05/04/2022 13:55:09,6,M
103,96,28.7,Neutral,81,93,28.9,05/04/2022 13:55:08,6,M
103,96,28.7,Neutral,81,93,28.9,05/04/2022 13:55:08,6,M
94,96,28.7,Neutral,81,93,28.9,05/04/2022 13:55:06,6,M
94,96,28.7,Neutral,81,93,28.9,05/04/2022 13:55:06,6,M
99,96,28.7,Fearful,81,93,28.9,05/04/2022 13:54:57,6,M
99,96,28.7,Fearful,81,93,28.9,05/04/2022 13:54:57,6,M
100,96,28.7,Fearful,81,93,28.9,05/04/2022 13:54:55,6,M
100,96,28.7,Fearful,81,93,28.9,05/04/2022 13:54:55,6,M
100,96,28.7,Fearful,81,93,28.9,05/04/2022 13:54:55,6,M
99,96,28.7,Fearful,81,93,28.9,05/04/2022 13:54:53,6,M
99,96,28.7,Fearful,81,93,28.9,05/04/2022 13:54:53,6,M
97,96,28.7,Fearful,81,93,28.9,05/04/2022 13:54:52,6,M
97,96,28.7,Fearful,81,93,28.9,05/04/2022 13:54:52,6,M
94,96,28.7,Neutral,81,93,28.9,05/04/2022 13:54:50,6,M
94,96,28.7,Fearful,81,93,28.9,05/04/2022 13:54:50,6,M
87,96,28.7,Fearful,81,93,28.9,05/04/2022 13:54:48,6,M
87,96,28.7,Fearful,81,93,28.9,05/04/2022 13:54:48,6,M
87,96,28.7,Fearful,81,93,28.9,05/04/2022 13:54:48,6,M
100,96,28.7,Neutral,81,93,28.9,05/04/2022 13:54:46,6,M
100,96,28.7,Fearful,81,93,28.9,05/04/2022 13:54:46,6,M
99,96,28.4,Fearful,81,93,28.9,05/04/2022 13:54:45,6,M
99,96,28.4,Fearful,81,93,28.9,05/04/2022 13:54:45,6,M
96,96,28.4,Fearful,81,93,28.9,05/04/2022 13:54:43,6,M
96,96,28.4,Fearful,81,93,28.9,05/04/2022 13:54:43,6,M
90,96,28.4,Fearful,81,93,28.9,05/04/2022 13:54:41,6,M
90,96,28.4,Neutral,81,93,28.9,05/04/2022 13:54:41,6,M
90,96,28.4,Neutral,81,93,28.9,05/04/2022 13:54:41,6,M
87,96,28.4,Fearful,81,93,28.9,05/04/2022 13:54:39,6,M
87,96,28.4,Fearful,81,93,28.9,05/04/2022 13:54:39,6,M
90,96,28.4,Fearful,81,93,28.9,05/04/2022 13:54:31,6,M
90,96,28.4,Fearful,81,93,28.9,05/04/2022 13:54:31,6,M
90,96,28.4,Fearful,81,93,28.9,05/04/2022 13:54:31,6,M
86,96,28.4,Fearful,81,93,28.9,05/04/2022 13:54:29,6,M
84,98,28.4,Fearful,81,93,28.9,05/04/2022 13:54:28,6,M
86,98,28.4,Fearful,81,93,28.9,05/04/2022 13:54:26,6,M
86,98,28.4,Fearful,81,93,28.9,05/04/2022 13:54:26,6,M
94,98,28.4,Fearful,81,93,28.9,05/04/2022 13:54:24,6,M
94,98,28.4,Fearful,81,93,28.9,05/04/2022 13:54:24,6,M
88,98,28.4,Fearful,81,93,28.9,05/04/2022 13:54:22,6,M
88,98,28.4,Fearful,81,93,28.9,05/04/2022 13:54:22,6,M
85,98,28.4,Fearful,81,93,28.9,05/04/2022 13:54:21,6,M
85,98,28.4,Fearful,81,93,28.9,05/04/2022 13:54:21,6,M
85,98,28.4,Fearful,81,93,28.9,05/04/2022 13:54:21,6,M
101,98,28.9,Fearful,81,93,28.9,05/04/2022 13:54:19,6,M
101,98,28.9,Fearful,81,93,28.9,05/04/2022 13:54:19,6,M
116,95,28.9,Fearful,81,93,28.9,05/04/2022 13:54:17,6,M
116,95,28.9,Fearful,81,93,28.9,05/04/2022 13:54:17,6,M
115,95,28.9,Fearful,81,93,28.9,05/04/2022 13:54:15,6,M
115,95,28.9,Fearful,81,93,28.9,05/04/2022 13:54:15,6,M
115,95,28.9,Fearful,81,93,28.9,05/04/2022 13:54:15,6,M
112,95,28.9,Fearful,81,93,28.9,05/04/2022 13:54:14,6,M
112,95,28.9,Fearful,81,93,28.9,05/04/2022 13:54:14,6,M
111,94,28.9,Fearful,81,93,28.9,05/04/2022 13:54:12,6,M
111,94,28.9,Fearful,81,93,28.9,05/04/2022 13:54:12,6,M
111,94,28.9,Fearful,81,93,28.9,05/04/2022 13:54:12,6,M
113,94,28.9,Fearful,81,93,28.9,05/04/2022 13:54:10,6,M
113,94,28.9,Fearful,81,93,28.9,05/04/2022 13:54:10,6,M
110,94,28.9,Fearful,81,93,28.9,05/04/2022 13:54:08,6,M
110,94,28.9,Fearful,81,93,28.9,05/04/2022 13:54:08,6,M
108,94,28.9,Fearful,81,93,28.9,05/04/2022 13:54:06,6,M
108,94,28.9,Fearful,81,93,28.9,05/04/2022 13:54:06,6,M
101,94,28.9,Fearful,81,93,28.9,05/04/2022 13:54:05,6,M
101,94,28.9,Fearful,81,93,28.9,05/04/2022 13:54:05,6,M
102,94,28.9,Fearful,81,93,28.9,05/04/2022 13:54:03,6,M
102,94,28.9,Fearful,81,93,28.9,05/04/2022 13:54:03,6,M
118,94,28.9,Fearful,81,93,28.9,05/04/2022 13:54:01,6,M
118,94,28.9,Fearful,81,93,28.9,05/04/2022 13:54:01,6,M
117,94,28.7,Fearful,81,93,28.9,05/04/2022 13:53:59,6,M
117,94,28.7,Fearful,81,93,28.9,05/04/2022 13:53:59,6,M
115,92,28.7,Fearful,81,93,28.9,05/04/2022 13:53:58,6,M
115,92,28.7,Fearful,81,93,28.9,05/04/2022 13:53:58,6,M
115,92,28.7,Fearful,81,93,28.9,05/04/2022 13:53:58,6,M
113,92,28.7,Fearful,81,93,28.9,05/04/2022 13:53:56,6,M
113,92,28.7,Fearful,81,93,28.9,05/04/2022 13:53:56,6,M
109,92,28.7,Fearful,81,93,28.9,05/04/2022 13:53:54,6,M
109,92,28.7,Fearful,81,93,28.9,05/04/2022 13:53:54,6,M
111,93,28.7,Neutral,81,93,28.9,05/04/2022 13:53:52,6,M
111,93,28.7,Fearful,81,93,28.9,05/04/2022 13:53:52,6,M
111,93,28.7,Fearful,81,93,28.9,05/04/2022 13:53:52,6,M
109,93,28.7,Fearful,81,93,28.9,05/04/2022 13:53:51,6,M
109,93,28.7,Fearful,81,93,28.9,05/04/2022 13:53:51,6,M
118,93,28.7,Fearful,81,93,28.9,05/04/2022 13:53:49,6,M
118,93,28.7,Fearful,81,93,28.9,05/04/2022 13:53:49,6,M
118,93,28.7,Fearful,81,93,28.9,05/04/2022 13:53:49,6,M
117,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:47,6,M
117,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:47,6,M
113,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:45,6,M
113,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:45,6,M
120,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:43,6,M
120,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:43,6,M
118,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:42,6,M
118,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:42,6,M
118,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:42,6,M
118,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:40,6,M
118,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:40,6,M
118,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:40,6,M
117,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:38,6,M
117,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:38,6,M
114,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:36,6,M
114,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:36,6,M
116,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:35,6,M
116,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:35,6,M
112,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:33,6,M
112,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:33,6,M
115,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:31,6,M
115,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:31,6,M
115,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:31,6,M
112,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:29,6,M
111,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:28,6,M
111,91,28.7,Neutral,81,93,28.9,05/04/2022 13:53:26,6,M
111,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:26,6,M
108,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:24,6,M
108,91,28.7,Fearful,81,93,28.9,05/04/2022 13:53:24,6,M
106,89,28.8,Fearful,81,93,28.9,05/04/2022 13:53:22,6,M
106,89,28.8,Fearful,81,93,28.9,05/04/2022 13:53:22,6,M
106,89,28.8,Fearful,81,93,28.9,05/04/2022 13:53:22,6,M
105,89,28.8,Fearful,81,93,28.9,05/04/2022 13:53:20,6,M
105,89,28.8,Fearful,81,93,28.9,05/04/2022 13:53:20,6,M
100,89,28.8,Fearful,81,93,28.9,05/04/2022 13:53:19,6,M
100,89,28.8,Fearful,81,93,28.9,05/04/2022 13:53:19,6,M
100,89,28.8,Fearful,81,93,28.9,05/04/2022 13:53:19,6,M
104,87,28.8,Fearful,81,93,28.9,05/04/2022 13:53:17,6,M
104,87,28.8,Fearful,81,93,28.9,05/04/2022 13:53:17,6,M
104,87,28.8,Fearful,81,93,28.9,05/04/2022 13:53:17,6,M
104,87,28.8,Fearful,81,93,28.9,05/04/2022 13:53:15,6,M
104,87,28.8,Fearful,81,93,28.9,05/04/2022 13:53:15,6,M
104,87,28.8,Fearful,81,93,28.9,05/04/2022 13:53:13,6,M
104,87,28.8,Fearful,81,93,28.9,05/04/2022 13:53:13,6,M
104,87,28.8,Fearful,81,93,28.9,05/04/2022 13:53:13,6,M
103,87,28.8,Fearful,81,93,28.9,05/04/2022 13:53:11,6,M
103,87,28.8,Fearful,81,93,28.9,05/04/2022 13:53:11,6,M
98,87,28.8,Fearful,81,93,28.9,05/04/2022 13:53:10,6,M
98,87,28.8,Fearful,81,93,28.9,05/04/2022 13:53:10,6,M
101,87,28.8,Fearful,81,93,28.9,05/04/2022 13:53:08,6,M
101,87,28.8,Fearful,81,93,28.9,05/04/2022 13:53:08,6,M
103,87,29,Fearful,81,93,28.9,05/04/2022 13:53:06,6,M
103,87,29,Fearful,81,93,28.9,05/04/2022 13:53:06,6,M
105,87,29,Fearful,81,93,28.9,05/04/2022 13:53:05,6,M
105,87,29,Fearful,81,93,28.9,05/04/2022 13:53:05,6,M
104,87,29,Fearful,81,93,28.9,05/04/2022 13:52:56,6,M
104,87,29,Fearful,81,93,28.9,05/04/2022 13:52:56,6,M
102,87,29.1,Fearful,81,93,28.9,05/04/2022 13:52:54,6,M
102,87,29.1,Fearful,81,93,28.9,05/04/2022 13:52:54,6,M
102,87,29.1,Fearful,81,93,28.9,05/04/2022 13:52:54,6,M
99,89,29.1,Fearful,81,93,28.9,05/04/2022 13:52:53,6,M
99,89,29.1,Fearful,81,93,28.9,05/04/2022 13:52:53,6,M
94,89,29.1,Fearful,81,93,28.9,05/04/2022 13:52:51,6,M
94,89,29.1,Fearful,81,93,28.9,05/04/2022 13:52:51,6,M
94,89,29.1,Fearful,81,93,28.9,05/04/2022 13:52:51,6,M
98,89,28.8,Fearful,81,93,28.9,05/04/2022 13:52:49,6,M
98,89,28.8,Fearful,81,93,28.9,05/04/2022 13:52:49,6,M
96,90,28.8,Fearful,81,93,28.9,05/04/2022 13:52:47,6,M
96,90,28.8,Fearful,81,93,28.9,05/04/2022 13:52:47,6,M
94,90,29,Fearful,81,93,28.9,05/04/2022 13:52:46,6,M
94,90,29,Fearful,81,93,28.9,05/04/2022 13:52:46,6,M
92,90,29,Fearful,81,93,28.9,05/04/2022 13:52:44,6,M
92,90,29,Fearful,81,93,28.9,05/04/2022 13:52:44,6,M
92,97,29,Fearful,81,93,28.9,05/04/2022 13:52:42,6,M
92,97,29,Fearful,81,93,28.9,05/04/2022 13:52:42,6,M
90,97,29,Fearful,81,93,28.9,05/04/2022 13:52:40,6,M
90,97,29,Fearful,81,93,28.9,05/04/2022 13:52:40,6,M
88,97,29,Fearful,81,93,28.9,05/04/2022 13:52:39,6,M
88,97,29,Fearful,81,93,28.9,05/04/2022 13:52:39,6,M
86,95,29.1,Fearful,81,93,28.9,05/04/2022 13:52:37,6,M
86,95,29.1,Fearful,81,93,28.9,05/04/2022 13:52:37,6,M
86,95,29.1,Fearful,81,93,28.9,05/04/2022 13:52:37,6,M
86,95,29.1,Fearful,81,93,28.9,05/04/2022 13:52:35,6,M
86,95,29.1,Fearful,81,93,28.9,05/04/2022 13:52:35,6,M
83,95,29.2,Fearful,81,93,28.9,05/04/2022 13:52:33,6,M
83,95,29.2,Fearful,81,93,28.9,05/04/2022 13:52:33,6,M
81,95,29.2,Fearful,81,93,28.9,05/04/2022 13:52:32,6,M
81,95,29.2,Fearful,81,93,28.9,05/04/2022 13:52:32,6,M
81,95,29.2,Fearful,81,93,28.9,05/04/2022 13:52:30,6,M
81,95,29.2,Fearful,81,93,28.9,05/04/2022 13:52:30,6,M
81,95,29.2,Fearful,81,93,28.9,05/04/2022 13:52:30,6,M
79,95,29.2,Fearful,81,93,28.9,05/04/2022 13:52:28,6,M
77,95,29.2,Fearful,81,93,28.9,05/04/2022 13:52:26,6,M
77,95,29.2,Neutral,81,93,28.9,05/04/2022 13:52:26,6,M
78,95,29.2,Fearful,81,93,28.9,05/04/2022 13:52:24,6,M
78,95,29.2,Fearful,81,93,28.9,05/04/2022 13:52:24,6,M
78,95,29.2,Fearful,81,93,28.9,05/04/2022 13:52:24,6,M
77,98,29.2,Fearful,81,93,28.9,05/04/2022 13:52:23,6,M
77,98,29.2,Fearful,81,93,28.9,05/04/2022 13:52:23,6,M
76,98,29,Fearful,81,93,28.9,05/04/2022 13:52:21,6,M
76,98,29,Fearful,81,93,28.9,05/04/2022 13:52:21,6,M
77,98,29,Fearful,81,93,28.9,05/04/2022 13:52:19,6,M
77,98,29,Fearful,81,93,28.9,05/04/2022 13:52:19,6,M
76,102,29,Fearful,81,93,28.9,05/04/2022 13:52:17,6,M
76,102,29,Fearful,81,93,28.9,05/04/2022 13:52:17,6,M
77,102,29,Fearful,81,93,28.9,05/04/2022 13:52:16,6,M
77,102,29,Fearful,81,93,28.9,05/04/2022 13:52:16,6,M
79,102,29,Fearful,81,93,28.9,05/04/2022 13:52:14,6,M
79,102,29,Fearful,81,93,28.9,05/04/2022 13:52:14,6,M
76,103,29,Fearful,81,93,28.9,05/04/2022 13:52:12,6,M
76,103,29,Fearful,81,93,28.9,05/04/2022 13:52:12,6,M
70,103,29,Fearful,81,93,28.9,05/04/2022 13:52:10,6,M
70,103,29,Fearful,81,93,28.9,05/04/2022 13:52:10,6,M
70,103,29,Fearful,81,93,28.9,05/04/2022 13:52:10,6,M
78,103,28.8,Fearful,81,93,28.9,05/04/2022 13:52:09,6,M
78,103,28.8,Fearful,81,93,28.9,05/04/2022 13:52:09,6,M
74,104,28.8,Fearful,81,93,28.9,05/04/2022 13:52:07,6,M
74,104,28.8,Fearful,81,93,28.9,05/04/2022 13:52:07,6,M
78,104,28.8,Fearful,81,93,28.9,05/04/2022 13:52:05,6,M
78,104,28.8,Fearful,81,93,28.9,05/04/2022 13:52:05,6,M
78,104,28.8,Fearful,81,93,28.9,05/04/2022 13:52:05,6,M
76,104,28.8,Fearful,81,93,28.9,05/04/2022 13:52:03,6,M
76,104,28.8,Fearful,81,93,28.9,05/04/2022 13:52:03,6,M
75,104,28.8,Fearful,81,93,28.9,05/04/2022 13:52:02,6,M
75,104,28.8,Fearful,81,93,28.9,05/04/2022 13:52:02,6,M
74,104,29,Fearful,81,93,28.9,05/04/2022 13:52:00,6,M
74,104,29,Fearful,81,93,28.9,05/04/2022 13:52:00,6,M
73,104,29,Fearful,81,93,28.9,05/04/2022 13:51:58,6,M
73,104,29,Fearful,81,93,28.9,05/04/2022 13:51:58,6,M
73,104,29,Fearful,81,93,28.9,05/04/2022 13:51:58,6,M
76,104,29,Fearful,81,93,28.9,05/04/2022 13:51:56,6,M
76,104,29,Fearful,81,93,28.9,05/04/2022 13:51:56,6,M
73,104,29,Fearful,81,93,28.9,05/04/2022 13:51:55,6,M
73,104,29,Fearful,81,93,28.9,05/04/2022 13:51:55,6,M
65,104,29,Sad,81,93,28.9,05/04/2022 13:51:53,6,M
65,104,29,Fearful,81,93,28.9,05/04/2022 13:51:53,6,M
63,104,29,Fearful,81,93,28.9,05/04/2022 13:51:51,6,M
63,104,29,Fearful,81,93,28.9,05/04/2022 13:51:51,6,M
63,104,29,Fearful,81,93,28.9,05/04/2022 13:51:51,6,M
65,104,29,Fearful,81,93,28.9,05/04/2022 13:51:49,6,M
65,104,29,Fearful,81,93,28.9,05/04/2022 13:51:49,6,M
75,98,29,Fearful,81,93,28.9,05/04/2022 13:51:48,6,M
75,98,29,Fearful,81,93,28.9,05/04/2022 13:51:48,6,M
75,98,29,Fearful,81,93,28.9,05/04/2022 13:51:48,6,M
71,98,29,Fearful,81,93,28.9,05/04/2022 13:51:46,6,M
71,98,29,Fearful,81,93,28.9,05/04/2022 13:51:46,6,M
75,98,28.8,Fearful,81,93,28.9,05/04/2022 13:51:44,6,M
75,98,28.8,Fearful,81,93,28.9,05/04/2022 13:51:44,6,M
75,98,28.8,Fearful,81,93,28.9,05/04/2022 13:51:44,6,M
81,97,28.8,Fearful,81,93,28.9,05/04/2022 13:51:42,6,M
81,97,28.8,Fearful,81,93,28.9,05/04/2022 13:51:42,6,M
74,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:41,6,M
74,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:41,6,M
71,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:39,6,M
71,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:39,6,M
79,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:37,6,M
79,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:37,6,M
75,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:35,6,M
75,97,29.1,Neutral,81,93,28.9,05/04/2022 13:51:35,6,M
71,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:34,6,M
71,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:34,6,M
71,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:34,6,M
80,97,29.2,Fearful,81,93,28.9,05/04/2022 13:51:32,6,M
80,97,29.2,Fearful,81,93,28.9,05/04/2022 13:51:32,6,M
77,97,29.2,Fearful,81,93,28.9,05/04/2022 13:51:30,6,M
77,97,29.2,Fearful,81,93,28.9,05/04/2022 13:51:30,6,M
77,97,29.2,Fearful,81,93,28.9,05/04/2022 13:51:30,6,M
73,97,29,Fearful,81,93,28.9,05/04/2022 13:51:28,6,M
69,97,29,Fearful,81,93,28.9,05/04/2022 13:51:26,6,M
78,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:25,6,M
78,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:25,6,M
78,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:25,6,M
75,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:23,6,M
75,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:23,6,M
73,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:21,6,M
73,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:21,6,M
80,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:19,6,M
80,97,29.1,Fearful,81,93,28.9,05/04/2022 13:51:19,6,M
85,95,29.1,Fearful,81,93,28.9,05/04/2022 13:51:18,6,M
85,95,29.1,Fearful,81,93,28.9,05/04/2022 13:51:18,6,M
87,95,29.1,Fearful,81,93,28.9,05/04/2022 13:51:16,6,M
87,95,29.1,Fearful,81,93,28.9,05/04/2022 13:51:16,6,M
85,95,29.1,Fearful,81,93,28.9,05/04/2022 13:51:14,6,M
85,95,29.1,Fearful,81,93,28.9,05/04/2022 13:51:14,6,M
83,96,29.1,Fearful,81,93,28.9,05/04/2022 13:51:12,6,M
83,96,29.1,Fearful,81,93,28.9,05/04/2022 13:51:12,6,M
83,96,29.1,Fearful,81,93,28.9,05/04/2022 13:51:12,6,M
80,96,29.1,Fearful,81,93,28.9,05/04/2022 13:51:10,6,M
80,96,29.1,Fearful,81,93,28.9,05/04/2022 13:51:10,6,M
80,96,29.1,Fearful,81,93,28.9,05/04/2022 13:51:09,6,M
80,96,29.1,Fearful,81,93,28.9,05/04/2022 13:51:09,6,M
74,96,29,Fearful,81,93,28.9,05/04/2022 13:51:07,6,M
74,96,29,Fearful,81,93,28.9,05/04/2022 13:51:07,6,M
73,96,29,Neutral,81,93,28.9,05/04/2022 13:51:05,6,M
73,96,29,Fearful,81,93,28.9,05/04/2022 13:51:05,6,M
77,96,29.1,Fearful,81,93,28.9,05/04/2022 13:51:03,6,M
77,96,29.1,Fearful,81,93,28.9,05/04/2022 13:51:03,6,M
77,96,29.1,Fearful,81,93,28.9,05/04/2022 13:51:03,6,M
81,96,29.1,Fearful,81,93,28.9,05/04/2022 13:51:02,6,M
81,96,29.1,Fearful,81,93,28.9,05/04/2022 13:51:02,6,M
77,96,29.1,Fearful,81,93,28.9,05/04/2022 13:51:00,6,M
77,96,29.1,Fearful,81,93,28.9,05/04/2022 13:51:00,6,M
77,96,29.1,Fearful,81,93,28.9,05/04/2022 13:51:00,6,M
77,96,29.1,Fearful,81,93,28.9,05/04/2022 13:50:58,6,M
77,96,29.1,Fearful,81,93,28.9,05/04/2022 13:50:58,6,M
70,96,29.1,Fearful,81,93,28.9,05/04/2022 13:50:56,6,M
70,96,29.1,Fearful,81,93,28.9,05/04/2022 13:50:56,6,M
70,96,29.1,Fearful,81,93,28.9,05/04/2022 13:50:56,6,M
78,96,29.1,Fearful,81,93,28.9,05/04/2022 13:50:55,6,M
78,96,29.1,Fearful,81,93,28.9,05/04/2022 13:50:55,6,M
75,96,29.1,Fearful,81,93,28.9,05/04/2022 13:50:53,6,M
75,96,29.1,Fearful,81,93,28.9,05/04/2022 13:50:53,6,M
70,96,29.1,Fearful,81,93,28.9,05/04/2022 13:50:51,6,M
70,96,29.1,Fearful,81,93,28.9,05/04/2022 13:50:51,6,M
73,96,29.1,Fearful,81,93,28.9,05/04/2022 13:50:49,6,M
73,96,29.1,Fearful,81,93,28.9,05/04/2022 13:50:49,6,M
73,96,29.1,Fearful,81,93,28.9,05/04/2022 13:50:49,6,M
80,95,29.5,Fearful,81,93,28.9,05/04/2022 13:50:48,6,M
80,95,29.5,Fearful,81,93,28.9,05/04/2022 13:50:48,6,M
79,95,29.5,Fearful,81,93,28.9,05/04/2022 13:50:46,6,M
79,95,29.5,Fearful,81,93,28.9,05/04/2022 13:50:46,6,M
79,95,29.5,Fearful,81,93,28.9,05/04/2022 13:50:46,6,M
76,95,29.5,Fearful,81,93,28.9,05/04/2022 13:50:44,6,M
76,95,29.5,Fearful,81,93,28.9,05/04/2022 13:50:44,6,M
80,96,29.5,Fearful,81,93,28.9,05/04/2022 13:50:42,6,M
80,96,29.5,Fearful,81,93,28.9,05/04/2022 13:50:42,6,M
73,96,29.5,Fearful,81,93,28.9,05/04/2022 13:50:41,6,M
73,96,29.5,Fearful,81,93,28.9,05/04/2022 13:50:41,6,M
73,96,29.5,Fearful,81,93,28.9,05/04/2022 13:50:41,6,M
80,96,29.3,Fearful,81,93,28.9,05/04/2022 13:50:39,6,M
80,96,29.3,Fearful,81,93,28.9,05/04/2022 13:50:39,6,M
80,96,29.3,Fearful,81,93,28.9,05/04/2022 13:50:39,6,M
94,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:37,6,M
94,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:37,6,M
94,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:37,6,M
93,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:35,6,M
93,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:35,6,M
91,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:33,6,M
91,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:33,6,M
88,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:32,6,M
88,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:32,6,M
88,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:32,6,M
98,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:30,6,M
98,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:30,6,M
90,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:28,6,M
101,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:26,6,M
101,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:26,6,M
109,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:25,6,M
109,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:25,6,M
116,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:23,6,M
116,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:23,6,M
116,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:23,6,M
108,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:21,6,M
108,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:21,6,M
107,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:19,6,M
107,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:19,6,M
107,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:19,6,M
114,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:18,6,M
114,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:18,6,M
112,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:16,6,M
112,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:16,6,M
112,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:16,6,M
100,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:14,6,M
100,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:14,6,M
111,95,29.3,Fearful,81,93,28.9,05/04/2022 13:50:12,6,M
111,95,29.3,Fearful,81,93,28.9,05/04/2022 13:50:12,6,M
118,95,29.3,Fearful,81,93,28.9,05/04/2022 13:50:11,6,M
118,95,29.3,Fearful,81,93,28.9,05/04/2022 13:50:11,6,M
118,95,29.3,Fearful,81,93,28.9,05/04/2022 13:50:11,6,M
112,95,29.3,Fearful,81,93,28.9,05/04/2022 13:50:09,6,M
112,95,29.3,Fearful,81,93,28.9,05/04/2022 13:50:09,6,M
114,95,29.3,Fearful,81,93,28.9,05/04/2022 13:50:07,6,M
114,95,29.3,Fearful,81,93,28.9,05/04/2022 13:50:07,6,M
113,95,29.3,Fearful,81,93,28.9,05/04/2022 13:50:05,6,M
113,95,29.3,Fearful,81,93,28.9,05/04/2022 13:50:05,6,M
110,95,29.3,Fearful,81,93,28.9,05/04/2022 13:50:04,6,M
